Fecha y hora,"Departamento","Localidad","Jurisdiccion ","Tipo de Siniestro","Vehiculo","Rol",Edad,"Sexo",Fallecido a los Dias,"Otro vehiculo","Lugar del Siniestro","X","Y"
21/03/2013 06:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",82,"M",1,"MOTO","AVENIDA JOSE BELLONI esq. CAMINO CAPITAN TULA","578630.25497894","6146435.7929376"
21/03/2013 19:50:00,"SALTO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",72,"M",0,"AUTO","RUTA 31 km. 49,500","457766.69536937","6532755.92902031"
22/03/2013 11:20:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",43,"M",1,"CAMION","BOULEVARD GENERAL ARTIGAS esq. URUGUAYANA","572619.52150286","6140751.02085835"
22/03/2013 17:00:00,"ROCHA","ROCHA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","PASAJERO",2,"M",0,"CAMION","25 de MAYO  esq. BATLLE y ORDOÑEZ","744921.83136816","6181581.30897002"
23/03/2013 12:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",55,"F",2,"MOTO","AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. RIO DE JANEIRO","568026.17827443","6140594.68171481"
23/03/2013 13:15:00,"PAYSANDU","N/C","NACIONAL","DESPISTE","CAMIONETA","PASAJERO",17,"F",0,,"RUTA 3 km. 464","415575.7811732","6497670.70956105"
23/03/2013 13:15:00,"PAYSANDU","N/C","NACIONAL","DESPISTE","CAMIONETA","PASAJERO",9,"F",0,,"RUTA 3 km. 464","415575.7811732","6497670.70956105"
23/03/2013 13:15:00,"PAYSANDU","N/C","NACIONAL","DESPISTE","CAMIONETA","PASAJERO",59,"F",0,,"RUTA 3 km. 464","415575.7811732","6497670.70956105"
25/03/2013 00:45:00,"CANELONES","N/C","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",41,"M",0,,"RUTA INTERBALNEARIA km. 37,500","605378.31581378","6151153.64390968"
25/03/2013 23:15:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",20,"M",1,,"CHILE esq. REPUBLICA ARGENTINA","568602.39797966","6138862.5056997"
27/03/2013 11:30:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",82,"M",28,"MOTO","RUTA 8 km. 21,200","587625.90074494","6151306.24604183"
27/03/2013 15:40:00,"FLORIDA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",38,"M",1,"AUTO","RUTA 5 km. 94,500","574288.2167455","6225833.37597642"
27/03/2013 15:40:00,"FLORIDA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",67,"F",0,"AUTO","RUTA 5 km. 94,500","574288.2167455","6225833.37597642"
29/03/2013 03:10:00,"CANELONES","CANELONES","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",,"M",0,"CAMIONETA","FRANCISCO ACUÑA DE FIGUEROA esq. JOSE BATLLE Y ORDOÑEZ","565816.7875943","6178850.2638232"
30/03/2013 16:45:00,"PAYSANDU","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",79,"M",0,,"RUTA 3 km. 381","401666.90469509","6424986.2256453"
30/03/2013 18:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",49,"M",0,"CAMIONETA","AV. ITALIA esq. SANTANA","580715.08492623","6139089.07646054"
30/03/2013 19:30:00,"RIO NEGRO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",55,"M",0,"CAMION","RUTA 25  km. 3,500","417438.44728318","6374656.12325074"
31/03/2013 06:00:00,"MALDONADO","SAN FRANSISCO","DEPARTAMENTAL","DESPISTE","CAMIONETA","CONDUCTOR",35,"M",1,,"CALLE 3 esq. CALLE 13","657817.11965874","6138209.16702351"
31/03/2013 16:30:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","CAMIONETA","PASAJERO",10,"F",2,"OMNIBUS","RUTA 5 esq. LUIS BATLLE BERRES","567938.52836507","6142331.63113973"
31/03/2013 19:30:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",18,"M",1,"OMNIBUS","AVENIDA PEREZ BUTLER esq. FRANCISCO MACHADO","599308.70615965","6148379.03610398"
31/03/2013 19:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",20,"M",1,"AUTO","AVENIDA DOCTOR CARLOS NERY esq. JAEN","579752.71764172","6144278.35796452"
01/04/2013 00:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",33,"M",0,"AUTO","AVENIDA 18 DE JULIO esq. JUAN PAULLIER","575947.51888799","6137829.06912431"
01/04/2013 21:50:00,"PAYSANDU","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",78,"M",0,"CAMION","RUTA 26 km. 78","458806.61670589","6460653.99876763"
02/04/2013 08:20:00,"PAYSANDU","PAYSANDU","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",38,"F",1,"MOTO","SARANDI esq. GENERAL EUGENIO GARZON","396348.85239667","6423906.38655632"
03/04/2013 07:50:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",22,"M",0,"CAMIONETA","RUTA 1 esq. AVENIDA DOCTOR SANTIN CARLOS ROSSI","568332.36126711","6141771.86573712"
03/04/2013 14:45:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",31,"M",0,"AUTO","RUTA 5 esq. RUTA DE ACCESO","567938.52836507","6142331.63113973"
03/04/2013 16:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",31,"M",1,"CAMION","CAMAMBU esq. RUPERTO PEREZ","569507.69044075","6141081.94181468"
05/04/2013 06:48:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",32,"M",6,"AUTO","CONCILIACION esq. BENITO RIQUET","570830.74268676","6142081.67200047"
06/04/2013 17:20:00,"SAN JOSE","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",19,"M",0,,"RUTA 3 km. 95","526776.92869487","6202284.88875369"
06/04/2013 17:20:00,"SAN JOSE","N/C","NACIONAL","DESPISTE","AUTO","PASAJERO",23,"M",1,,"RUTA 3 km. 95","526776.92869487","6202284.88875369"
07/04/2013 00:45:00,"CANELONES","TALA","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",20,"M",0,"MOTO","RUTA 7 km. 79,200","614391.03826777","6199122.97519853"
07/04/2013 06:00:00,"CANELONES","PROGRESO","DEPARTAMENTAL","DESPISTE","MOTO","CONDUCTOR",31,"M",0,,"CESAR MAYO GUTIERREZ esq. ARAUCARIA","570807.58699544","6164345.18111042"
08/04/2013 13:00:00,"PAYSANDU","N/C","DEPARTAMENTAL","DESPISTE","CAMIONETA","CONDUCTOR",28,"M",0,,"RUTA DE LOS CHARRUAS","535871.47576745","6425856.50793708"
09/04/2013 11:10:00,"ARTIGAS","ARTIGAS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",61,"M",11,"MOTO","GRAL. GARZON esq. BELLA UNION","550146.48824811","6635551.07436301"
09/04/2013 18:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","PEATÓN","PEATÓN",42,"M",0,"MOTO","AVENIDA GENERAL RONDEAU esq. CORONEL FRANCISCO TAJES","573709.49439721","6139117.39780564"
11/04/2013 06:30:00,"CANELONES","LAS PIEDRAS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",19,"M",0,"MAQUINARIA","RUTA 67 km 31.300.","572074.28907217","6158214.6403667"
11/04/2013 21:00:00,"LAVALLEJA","N/C","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",48,"M",0,"CAMIONETA","RUTA 8 km. 187","704731.27860494","6234525.70275715"
12/04/2013 06:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",58,"F",1,"OMNIBUS","AVENIDA OCHO DE OCTUBRE  esq. AGUSTIN ABREU","577687.53313452","6139883.56332096"
12/04/2013 19:20:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",61,"M",1,"MOTO","BOULEVARD JOSE BATLLE Y ORDOÑEZ esq. JOSE ARECHAVALETA","574262.9373587","6143459.66499669"
12/04/2013 20:50:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",48,"M",0,"CAMIONETA","AVENIDA GIANNATASIO Km.23","589613.44546387","6141468.95366035"
13/04/2013 00:01:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","CAMIONETA","CONDUCTOR",42,"M",0,,"LIMA esq. REPUBLICA","574936.97207579","6138534.72269523"
13/04/2013 02:18:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",61,"F",0,"AUTO","AVENIDA ITALIA esq. BOULEVARD JOSE BATLLE Y ORDOÑEZ","578748.97858947","6139207.90644232"
14/04/2013 02:05:00,"COLONIA","NUEVA HELVECIA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"F",0,"CAMIONETA","AV. BATLLE Y ORDÓÑEZ fte a Land House","478440.61861041","6203827.57180564"
14/04/2013 04:35:00,"TACUAREMBO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",51,"M",0,"AUTO","RUTA 5 km. 387,500","596944.22411957","6488636.04253972"
14/04/2013 09:15:00,"FLORIDA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","CAMIONETA","CONDUCTOR",49,"M",0,"AUTO","RUTA 5 km. 101","570392.13217664","6230053.58518371"
14/04/2013 19:40:00,"SAN JOSE","N/C","NACIONAL","ATROPELLO DE ANIMALES","CABALLO","CONDUCTOR",20,"M",0,"AUTO","RUTA 1 km. 42","544127.54952721","6160328.1451134"
14/04/2013 19:40:00,"SAN JOSE","N/C","NACIONAL","ATROPELLO DE ANIMALES","AUTO","CONDUCTOR",44,"M",0,"CABALLO","RUTA 1 km. 42","544127.54952721","6160328.1451134"
15/04/2013 00:50:00,"TACUAREMBO","N/C","NACIONAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",21,"M",0,,"RUTA 5 km. 338","583750.69522617","6444858.35158"
15/04/2013 15:15:00,"FLORIDA","N/C","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","CAMIONETA","CONDUCTOR",31,"M",0,"MAQUINARIA","CAMINO NACIONAL a 1 km de LA CRUZ","570873.53952158","6244450.43575604"
17/04/2013 22:15:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",45,"M",1,,"DOCTOR CARLOS MARIA DE PENA esq. CORONILLA","570728.59304649","6144034.1096317"
20/04/2013 00:00:00,"MALDONADO","PIRIÁPOLIS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",17,"M",1,"MOTO","RAMBLA entre TRAPANI Y FREIRE","657465.22312162","6140447.01733254"
20/04/2013 05:00:00,"DURAZNO","DURAZNO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",25,"M",1,"CAMIONETA","PLZA ARTIGAS esq. DOCTOR E. PENZA","544322.16976294","6306775.96470225"
21/04/2013 00:50:00,"TACUAREMBO","TACUAREMBO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",20,"F",0,"MOTO","DIECIOCHO DE JULIO esq. PROF. JULIO CASTRO","595470.55891147","6489707.75434327"
21/04/2013 05:30:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",60,"M",0,"CAMIONETA","RUTA 11 km. 95,500","564107.94311079","6180131.09790299"
21/04/2013 08:55:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",40,"M",1,"AUTO","CAMINO FAUQUET esq. ROTONDA","567111.27251169","6152521.47160696"
21/04/2013 20:00:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","BICICLETA","CONDUCTOR",,"M",0,"CAMIONETA","RUTA 5 esq. RUTA 81","565835.01031894","6189993.66270586"
22/04/2013 07:00:00,"RIVERA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",59,"M",0,"CAMIONETA","RUTA 5 km. 468","628353.31154843","6548364.43840488"
22/04/2013 13:20:00,"CANELONES","CAPITAN JUAN ARTIGAS","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",18,"M",2,"CAMION","PASO ESCOBAR esq. VENTURA","590925.5339523","6152010.16442371"
22/04/2013 15:30:00,"MALDONADO","SOLIS","DEPARTAMENTAL","DESPISTE","CAMIONETA","CONDUCTOR",58,"M",0,,"CAMINO DE LAS SIERRAS a 200m de Villa Rural","647433.26139103","6155130.33106806"
22/04/2013 16:45:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN CON OBSTÁCULO EN CALZADA","CAMIONETA","PASAJERO",57,"M",0,,"RUTA 1 km. 90,650","504002.33867253","6190607.37569162"
22/04/2013 18:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",80,"M",1,"MOTO","AVENIDA GENERAL FLORES esq. DOCTOR JUAN JOSE DE AMEZAGA","574512.27156687","6139308.28101237"
24/04/2013 06:50:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",67,"M",1,"MOTO","AVENIDA AGRACIADA esq. CORONEL FRANCISCO TAJES","573948.18483226","6139195.40782054"
25/04/2013 07:15:00,"MALDONADO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",59,"F",0,"CAMION","RUTA 9 km. 139","690479.7774141","6150770.06257741"
25/04/2013 09:55:00,"COLONIA","CONCHILLAS","NACIONAL","DESPISTE","AUTO","CONDUCTOR",33,"M",0,,"RUTA 21 km. 227","370052.00455652","6251799.33312113"
25/04/2013 12:15:00,"MONTEVIDEO","MONTEVIDEO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","CAMION","PASAJERO",63,"M",0,"CAMION","RUTA 102 esq. CAMINO FAUQUET","569488.1181309","6149720.47727969"
25/04/2013 19:30:00,"COLONIA","COLONIA DEL SACRAMENTO","DEPARTAMENTAL","CAÍDA","MOTO","PASAJERO",45,"M",0,,"RUTA 1 VIEJA - PTE. ARROYO LA CABALLADA","424726.14514346","6186745.48909615"
26/04/2013 07:50:00,"CANELONES","EMPALME OLMOS","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",28,"M",0,"CAMION","RUTA 8 km. 45,800","600941.47159416","6159511.74467609"
26/04/2013 19:00:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",38,"F",0,"AUTO","RUTA 32 km. 22,600","575951.2152889","6157968.41751757"
27/04/2013 13:52:00,"TACUAREMBO","TACUAREMBO","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",59,"F",0,"CAMION","RUTA 26 esq. GRAL. MANUEL ORIBE Radial la Plaqueta","593241.7071632","6488883.83702335"
27/04/2013 21:10:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",,"M",0,"OMNIBUS","RUTA 101 esq. AVENIDA CALCAGNO","590084.36428057","6143992.45863943"
27/04/2013 23:00:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",30,"M",1,"AUTO","RUTA 7 km. 30","588391.03101736","6160202.07376275"
28/04/2013 15:35:00,"RIVERA","N/C","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",12,"F",0,"CAMIONETA","CAMINO CURTICEIRAS  a 1 km de Escuela 40","631135.95379641","6563012.84579753"
30/04/2013 18:20:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",1,"F",0,"CAMION","RUTA 11 km. 60,300","534594.92412331","6197202.15716269"
30/04/2013 18:20:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",32,"F",0,"CAMION","RUTA 11 km. 60,300","534594.92412331","6197202.15716269"
30/04/2013 18:20:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","CONDUCTOR",39,"M",0,"CAMION","RUTA 11 km. 60,300","534594.92412331","6197202.15716269"
30/04/2013 18:20:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",67,"M",0,"CAMION","RUTA 11 km. 60,300","534594.92412331","6197202.15716269"
30/04/2013 18:20:00,"SAN JOSE","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",65,"F",0,"CAMION","RUTA 11 km. 60,300","534594.92412331","6197202.15716269"
30/04/2013 19:00:00,"SALTO","SALTO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",39,"M",0,,"AVENIDA SOLARI frente Cementerio Parque","407593.98457655","6523941.01973314"
30/04/2013 19:10:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",81,"M",1,"OMNIBUS","PEDRO GIRALT esq. ALAGOAS","568981.37214782","6142828.71728374"
01/05/2013 21:00:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","CAÍDA","MOTO","CONDUCTOR",,"M",0,,"OCHO esq. CAMINO TENIENTE GALEANO","576230.97832255","6145433.49654542"
02/05/2013 16:31:00,"SORIANO","DOLORES","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",70,"M",1,"AUTO","CONTINUACIÓN RICO PUPO esq. PERIMETRAL","387966.16682817","6289963.6323051"
02/05/2013 19:00:00,"ROCHA","CHUY","NACIONAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",74,"M",0,"CAMIONETA","RUTA 19 esq. ARROYO CONVENTOS","827402.64345325","6266378.7703441"
03/05/2013 22:40:00,"FLORIDA","N/C","NACIONAL","DESPISTE","CAMIONETA","PASAJERO",55,"M",0,,"RUTA 6 km. 193","631202.26515378","6300118.38230488"
05/05/2013 04:45:00,"ROCHA","N/C","NACIONAL","DESPISTE","CAMIONETA","PASAJERO",20,"M",0,,"RUTA 14 km. 500","820324.57225942","6241234.54432528"
06/05/2013 07:45:00,"RIVERA","RIVERA","DEPARTAMENTAL","DESPISTE","MOTO","CONDUCTOR",20,"M",0,,"AVENIDA MANUEL ORIBE","639437.98617378","6578250.54103854"
06/05/2013 20:15:00,"RIO NEGRO","N/C","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",55,"M",1,"AUTO","RUTA PUENTE PUERTO esq. YAROS","379998.50777152","6334140.39638596"
08/05/2013 08:25:00,"CERRO LARGO","MELO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",17,"M",1,"AUTO","F. MATA esq. JOSE BATLLE Y ORDOÑEZ","766784.10841331","6414917.16502724"
08/05/2013 19:15:00,"PAYSANDU","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","AUTO","PASAJERO",40,"M",0,"CAMIONETA","RUTA 3 km. 330,500","432260.78309213","6388767.73807035"
09/05/2013 03:10:00,"RIO NEGRO","ALGORTA","NACIONAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",31,"M",1,,"RUTA 25 km. 31,100","463492.4724401","6412315.17801085"
11/05/2013 02:50:00,"CANELONES","ATLANTIDA","NACIONAL","CAÍDA","MOTO","CONDUCTOR",41,"M",0,,"RUTA INTERBALNEARIA km. 45,500.","613044.22984269","6152122.57616105"
11/05/2013 04:15:00,"TACUAREMBO","TACUAREMBO","DEPARTAMENTAL","DESPISTE","CAMIONETA","PASAJERO",20,"F",0,,"VEINTICINCO DE MAYO esq. VEINTICINCO DE AGOSTO","596421.83034504","6490855.40039931"
11/05/2013 04:15:00,"TACUAREMBO","TACUAREMBO","DEPARTAMENTAL","DESPISTE","CAMIONETA","PASAJERO",20,"F",0,,"VEINTICINCO DE MAYO esq. VEINTICINCO DE AGOSTO","596421.83034504","6490855.40039931"
11/05/2013 19:30:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",49,"M",1,"MOTO","DUNANT esq. CESAR BATLLE PACHECO","579052.27626202","6145939.45139234"
11/05/2013 20:10:00,"SAN JOSE","SAN JOSE","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",15,"F",2,"CAMION","RUTA 3 esq. APARICIO SARAVIA","525044.76754671","6199339.67999764"
12/05/2013 00:15:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",16,"M",0,"AUTO","MARIANO SOLER esq. PESTALOZZI","574816.6329519","6142090.99942939"
12/05/2013 01:30:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",37,"M",0,"CAMIONETA","RUTA 64 km. 5,800","574429.01423609","6184988.64417468"
12/05/2013 03:30:00,"CANELONES","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",0,"MOTO","RUTA 8 km. 59","621732.00940384","6163246.39773632"
12/05/2013 04:25:00,"COLONIA","N/C","NACIONAL","DESPISTE","AUTO","CONDUCTOR",57,"F",0,,"RUTA 1 km 124,500","473643.4679781","6200837.19331512"
12/05/2013 04:45:00,"LAVALLEJA","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",25,"M",1,"CAMIONETA","RUTA 12 esq. CARLOS FALCO","662162.64501646","6193365.90650365"
12/05/2013 06:00:00,"ARTIGAS","BELLA UNION","DEPARTAMENTAL","COLISIÓN CON OBSTÁCULO EN CALZADA","MOTO","CONDUCTOR",25,"M",1,,"JOSÉ ARTIGAS esq. PABLO ACOSTA","442667.84144352","6652323.09628693"
12/05/2013 16:30:00,"CANELONES","N/C","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",34,"M",0,"CAMION","CAMINO LA YOLANDA esq. CON. PERUGORRIA","568420.8471162","6157134.02465878"
12/05/2013 22:35:00,"DURAZNO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",38,"M",0,"MOTO","RUTA 5 km. 248,500","546887.77548035","6368207.86101293"
13/05/2013 18:30:00,"DURAZNO","DURAZNO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",72,"M",1,"MOTO","DAMASO ANTONIO LARRAÑAGA esq. JOSE BATLLE Y ORDOÑEZ","543729.75503501","6306752.50319359"
14/05/2013 18:50:00,"CANELONES","JOAQUIN SUAREZ","NACIONAL","ATROPELLO DE PEATÓN","CAMIONETA","CONDUCTOR",82,"F",6,"CAMIONETA","RUTA 74 esq. CAMINO DEL INDIO","589202.8527951","6154968.67678764"
15/05/2013 12:32:00,"PAYSANDU","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","CAMIONETA","PASAJERO",62,"M",0,"CAMION","RUTA 26 km. 78,400","459198.72389512","6460600.61745677"
17/05/2013 03:00:00,"PAYSANDU","N/C","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",41,"M",1,,"RUTA 90 km. 81,900","474072.31972171","6419603.32015086"
17/05/2013 07:10:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",34,"M",1,"CAMIONETA","CAMINO TENIENTE GALEANO esq. CESAR BATLLE PACHECO","579065.08734934","6145851.50896204"
18/05/2013 04:00:00,"SALTO","SALTO","DEPARTAMENTAL","DESPISTE","AUTO","CONDUCTOR",36,"M",0,,"COSTANERA SUR Y ACUÑA DE FIGUEROA","406352.6479798","6525974.51233976"
19/05/2013 01:10:00,"CANELONES","N/C","NACIONAL","DESPISTE","CAMIONETA","CONDUCTOR",47,"M",0,,"RUTA 80 km 93","624633.80807606","6184261.05684578"
19/05/2013 09:00:00,"SALTO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","PASAJERO",48,"F",0,"AUTO","RUTA 3 km 482","410908.51427842","6523357.00841141"
19/05/2013 09:00:00,"SALTO","N/C","NACIONAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",51,"M",0,"AUTO","RUTA 3 km 482","410908.51427842","6523357.00841141"
19/05/2013 14:40:00,"CANELONES","LA PAZ","DEPARTAMENTAL","ATROPELLO DE PEATÓN","PEATÓN","PEATÓN",5,"F",1,"AUTO","TERESA MUÑOZ esq. PEDRO ROSA GIFFUNI","570858.65184327","6154074.28575128"
20/05/2013 08:45:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","DESPISTE","CAMIONETA","CONDUCTOR",42,"M",0,,"AVENIDA GENERAL ARTIGAS esq. AVENIDA COSTANERA","601624.9002222","6149689.06452015"
20/05/2013 13:25:00,"MONTEVIDEO","MONTEVIDEO","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",19,"M",1,"CARRO","BOULEVARD APARICIO SARAVIA esq. JUAN ACOSTA","576408.3124914","6144930.59987192"
22/05/2013 18:00:00,"CANELONES","CIUDAD DE LA COSTA","DEPARTAMENTAL","COLISIÓN ENTRE VEHÍCULOS","MOTO","CONDUCTOR",33,"F",0,"OMNIBUS","AVENIDA PEREZ BUTLER esq. CIUDAD DE CANELONES","597522.80601548","6148839.51059365"
